id,date_ref,tipo,localizacao,secretaria_regional,prox_orla,prox_centro,faixa_preco,area,quartos,banheiros,vagas,preco,preco_m2,condo,ingestion_timestamp
04aca2851c8d2f3cd0bec2fd07a753f91bb0e9c4713ab2de3a21fbe815b2523d,2025-04,Apartamento,Maraponga,10,Não,Não,2,63,3,2,2,269900.0,4284.13,430.0,2025-05-27 00:02:45.591000-03:00
04cdfeef3d2a8cc2300887ecb9090e15d6304776dc9b8422f465d87b2c09c9b7,2025-05,Casa,Sapiranga,7,Não,Não,3,178,4,4,3,799000.0,4488.76,0.0,2025-05-27 00:02:45.591000-03:00
051642441451a5313156441c733f81c13dbe76c4b6700b539efb71a25abbe120,2025-05,Apartamento,Benfica,4,Não,Sim,3,55,2,3,2,590000.0,10727.27,0.0,2025-05-27 00:02:45.591000-03:00
05177e54612accf8d874e8f147c2e9de6e7ec87f3df05d7ed11cf23f4f8c76be,2025-04,Apartamento,Fátima,4,Não,Não,3,54,2,2,2,628000.0,11629.63,0.0,2025-05-27 00:02:45.591000-03:00
0550ce52b07eec2e854403d0e1c9d28c0125c88d1abcb7b914f1e05a4189140a,2025-04,Apartamento,Mucuripe,2,Sim,Não,2,150,3,2,2,450000.0,3000.0,932.0,2025-05-27 00:02:45.591000-03:00
056533718e41edfa4eb343cce8d1fd91bd14047e76ce4cecb0e8fc69fcceb72d,2025-05,Apartamento,Centro,12,Sim,Sim,3,55,2,2,2,530000.0,9636.36,5640.0,2025-05-27 00:02:45.591000-03:00
05c0d9905671e92f0bbc1b35b4962a9e9145f035033b91025b1edd7cb4d5585c,2025-05,Apartamento,Fátima,4,Não,Não,4,111,3,5,2,1300000.0,11711.71,0.0,2025-05-27 00:02:45.591000-03:00
064742e2dc6d388e8a0d3a86534fe56f23e7b650f32392d4596b881329b0f2d1,2025-05,Casa,Mondubim,10,Não,Não,2,74,2,2,2,355000.0,4797.3,0.0,2025-05-27 00:02:45.591000-03:00
065a1ad0e50d765fac162f70f613c4351dfab923ec3cc2de8697526909c9e6ab,2025-04,Apartamento,Passaré,8,Não,Não,2,49,2,2,1,301195.0,6146.84,300.0,2025-05-27 00:02:45.591000-03:00
066bd64b20b88c0a1b6dc4af4eca71a8eaeee301197992138edac54197f57db0,2025-05,Condomínio,Cajazeiras,9,Não,Não,3,200,4,4,4,800000.0,4000.0,0.0,2025-05-27 00:02:45.591000-03:00
06bf00b7f545acd535ae2ee44d7edfda27bbc4059f2cfcb580daa4aafea33d27,2025-05,Apartamento,Engenheiro Luciano Cavalcante,7,Não,Não,3,73,3,2,2,695000.0,9520.55,0.0,2025-05-27 00:02:45.591000-03:00
06fe52d6200d3166572a3dc01172588a9f71d4954bbc25fe13d6f0ccf0acbd48,2025-05,Casa,Pedras,9,Não,Não,1,84,2,2,2,180000.0,2142.86,0.0,2025-05-27 00:02:45.591000-03:00
074c0c04bdf9707cfa2b3700a93c386403c5fca3e707698fb6bdce6635c6b16d,2025-05,Casa,Pici,11,Não,Não,3,417,3,2,4,550000.0,1318.94,0.0,2025-05-27 00:02:45.591000-03:00
074cc025b6ac3541425035f5f0fe38f490fa1f07531111c427c0ae0969bcd61c,2025-04,Condomínio,Passaré,8,Não,Não,2,50,2,3,2,230000.0,4600.0,380.0,2025-05-27 00:02:45.591000-03:00
07c651bf2e04cd562a3f10e62712a0f09258dfd729a11c8f444f32febc7e2dc5,2025-05,Apartamento,Parque Iracema,6,Não,Não,2,44,2,1,1,269000.0,6113.64,0.0,2025-05-27 00:02:45.591000-03:00
07fcef2ea0b34e10533a81e475ce5a2e292ea35df8493a76a20a191c50f9cbf4,2025-05,Apartamento,Jóquei Clube,11,Não,Não,2,62,3,2,1,250000.0,4032.26,0.0,2025-05-27 00:02:45.591000-03:00
08addeb51ea58354e39fb9c537ffe3b59ce4c9203f9e427d7cf5d2c9795110c9,2025-05,Apartamento,Cambeba,6,Não,Não,1,44,2,1,0,89000.0,2022.73,0.0,2025-05-27 00:02:45.591000-03:00
0914497817d2d000484c2bdc6e32a4a4c805aef57ede62be58adda3f66a78049,2025-05,Casa,Pedras,9,Não,Não,1,55,2,1,1,160000.0,2909.09,0.0,2025-05-27 00:02:45.591000-03:00
093834dd940dab7a23a765b7dd999617f8ca78a1b0b5be4050cd656dc65e4c35,2025-05,Condomínio,Engenheiro Luciano Cavalcante,7,Não,Não,4,330,5,5,7,2100000.0,6363.64,0.0,2025-05-27 00:02:45.591000-03:00
095de0f16835f9bd579220d6c5d22ff4f8e0f01e64873958910322f97c47323e,2025-05,Condomínio,Barroso,9,Não,Não,2,85,3,3,2,317000.0,3729.41,0.0,2025-05-27 00:02:45.591000-03:00
09e5498f42ae8d68ad40ad9529eb31ee4f16629d327caac649b5a57f035a816d,2025-05,Casa,Sapiranga-Coité,Outro,Não,Não,3,196,4,5,5,690000.0,3520.41,0.0,2025-05-27 00:02:45.591000-03:00
09ea44ad1c691c4d654e4b7e2ae6b29d259153d94854f30eef485e0adf5ba578,2025-05,Casa,Fátima,4,Não,Não,3,396,4,3,0,850000.0,2146.46,0.0,2025-05-27 00:02:45.591000-03:00
0a003f1637191ec23c7e3c30a654e7b61a99468882afa958bad504bc9db7b0e0,2025-04,Casa,Vila União,4,Não,Não,2,190,4,3,2,450000.0,2368.42,0.0,2025-05-27 00:02:45.591000-03:00
0a1966e34f7460d91628d00ddec343d85873cca72162b66fea6623697d5dad8c,2025-05,Condomínio,José de Alencar,6,Não,Não,4,365,4,4,4,3850000.0,10547.95,0.0,2025-05-27 00:02:45.591000-03:00
0a9eef3baf7d3168ca61a3cef2c4c0e6fa1ddfd80b6e247372fc88917c385387,2025-04,Condomínio,Passaré,8,Não,Não,2,72,3,2,2,295000.0,4097.22,500.0,2025-05-27 00:02:45.591000-03:00
0aa9f40f473b6739be207be0cb03dea4cfc509b2d0dfae44751346fbc54bd75b,2025-04,Apartamento,Papicu,2,Não,Não,2,126,3,2,2,245000.0,1944.44,400.0,2025-05-27 00:02:45.591000-03:00
0ab67f85a788cfdcb4643492a48e3f2425a7b2136f249828c33bff7f7a79f4a5,2025-05,Apartamento,Messejana,6,Não,Não,2,73,3,2,2,469900.0,6436.99,0.0,2025-05-27 00:02:45.591000-03:00
0b2169ba7ab859ab4852ab8bc903c2d686f3d500a370dd3f04c055c158e04eca,2025-05,Condomínio,Lagoa Redonda,6,Não,Não,4,380,5,7,4,3900000.0,10263.16,0.0,2025-05-27 00:02:45.591000-03:00
0b23efe48221db4bf139852b6809f5dfdfc01d03c11eff6689cb90d0893082d8,2025-04,Apartamento,Engenheiro Luciano Cavalcante,7,Não,Não,4,142,3,5,3,1550000.0,10915.49,1300.0,2025-05-27 00:02:45.591000-03:00
0b464898e9db4e96821d64931d4a2bd6072125f3de04fbb6c31727185b2b142e,2025-04,Casa,Cidade dos Funcionários,6,Não,Não,4,300,5,7,3,1430200.0,4767.33,0.0,2025-05-27 00:02:45.591000-03:00
0b993897773379f5611e5ee1b433eeee73139e495babcf32ed2dc7f882c9271c,2025-05,Condomínio,Engenheiro Luciano Cavalcante,7,Não,Não,3,144,4,5,3,700000.0,4861.11,0.0,2025-05-27 00:02:45.591000-03:00
0b9d534a21a0966f0557905b7d67f314bcf60944e8e2d006679f951379593456,2025-04,Condomínio,Sabiaguaba,7,Sim,Não,4,229,3,5,4,1349300.0,5892.14,0.0,2025-05-27 00:02:45.591000-03:00
0bcde594661f5888fe68f5de61449b40144456a63e45c5036b99aaf6e663d748,2025-05,Condomínio,Parque Iracema,6,Não,Não,3,167,3,4,2,599000.0,3586.83,13000.0,2025-05-27 00:02:45.591000-03:00
0c3f276c8094ad0626f6d15b78ec04302b6f2512012a669031c7889e00f8f3e1,2025-05,Casa,Cambeba,6,Não,Não,3,384,5,4,10,900000.0,2343.75,0.0,2025-05-27 00:02:45.591000-03:00
0c4059dcb2b58285bda51159c002d605e2376a37fd3b7f2f243fd522f702e940,2025-05,Condomínio,Sabiaguaba,7,Sim,Não,3,200,4,4,3,949000.0,4745.0,0.0,2025-05-27 00:02:45.591000-03:00
0c4ea5b90ae48bf4d2f98374502ca9e23c3d1da1e2d33a9cb25f5b7e003823c2,2025-05,Condomínio,Praia do Futuro II,7,Sim,Não,4,305,4,4,3,1950000.0,6393.44,0.0,2025-05-27 00:02:45.591000-03:00
0cbf530bc11f6fc4f5ecd3f7126a3cdbb92c92ceeda3ef9996350a738d329e16,2025-05,Condomínio,Itaperi,8,Não,Não,2,80,2,3,2,400000.0,5000.0,5700.0,2025-05-27 00:02:45.591000-03:00
0cf71042f6b89845eefb80826ce9c779c9e37c45bec01f6049ea84d13091c6d8,2025-05,Casa,Mondubim,10,Não,Não,2,319,3,1,2,216686.0,679.27,0.0,2025-05-27 00:02:45.591000-03:00
0cfd0550bf9feaca62219c674f4f3ba1f1ba1a5be1f24e0f833cfda90de8717d,2025-05,Condomínio,Edson Queiroz,7,Não,Não,4,190,4,6,2,1100000.0,5789.47,0.0,2025-05-27 00:02:45.591000-03:00
0d044a22302d27bcfbcb19bca2c9786598187643284b3471d9e1ad7cb619446f,2025-05,Casa,Edson Queiroz,7,Não,Não,3,180,4,4,2,750000.0,4166.67,0.0,2025-05-27 00:02:45.591000-03:00
0d0e09da53556010f143a66e53cd4d2293393fce7b966f316525768d74b314db,2025-04,Apartamento,Guararapes,7,Não,Não,4,165,4,5,3,1800000.0,10909.09,0.0,2025-05-27 00:02:45.591000-03:00
0e8d73c8036e2f6fc9e421a434fa7f6a08d397ff365f70b317efe74070047759,2025-05,Casa,Maraponga,10,Não,Não,3,139,4,4,3,630000.0,4532.37,500.0,2025-05-27 00:02:45.591000-03:00
0eb0823ea50e787134ad552bf8c443f19d2fc62b3b4c6a59e01d80abfb3d9108,2025-04,Casa,Fátima,4,Não,Não,4,1,4,3,10,3200000.0,3200000.0,0.0,2025-05-27 00:02:45.591000-03:00
0ec67bb474435fae3682843b5487efe19022dcab0f1f09abb1a9e589ad1de095,2025-05,Casa,Prefeito José Walter,8,Não,Não,1,90,2,1,1,170000.0,1888.89,0.0,2025-05-27 00:02:45.591000-03:00
0f2ac0bfedc3597ecae5955010a4e26fed56852e7674bcc74b306077ab61f240,2025-05,Condomínio,Henrique Jorge,11,Não,Não,2,99,2,2,2,370000.0,3737.37,0.0,2025-05-27 00:02:45.591000-03:00
0f36ce89bd07019a175bf66426d059cd4b93ad8a378b0030c87a5e4527325975,2025-05,Casa,Edson Queiroz,7,Não,Não,3,140,3,3,2,570000.0,4071.43,0.0,2025-05-27 00:02:45.591000-03:00
0fcd78e1d7e7f1d2d7415a788ab2c1fd064ba8ab094e6f7b748fcec9d401f82e,2025-05,Condomínio,Sabiaguaba,7,Sim,Não,4,306,3,6,3,1400000.0,4575.16,0.0,2025-05-27 00:02:45.591000-03:00
0fe3cea88e93b37dc693215c3452340eb75039b0b9e9b7dfa10b7886696be542,2025-05,Apartamento,Messejana,6,Não,Não,2,55,3,2,1,299000.0,5436.36,0.0,2025-05-27 00:02:45.591000-03:00
105855624ca0b985210c0184df2871d211484edb8d2cedc19feabebd453e4b1f,2025-05,Casa,São Bento,6,Não,Não,2,111,3,3,2,380000.0,3423.42,0.0,2025-05-27 00:02:45.591000-03:00
10bd5ede45a0e265d23c9498325efaac4e53cc4b9cc80d443cb9d637393d2b12,2025-04,Condomínio,Passaré,8,Não,Não,2,86,3,2,2,350000.0,4069.77,200.0,2025-05-27 00:02:45.591000-03:00
114b651d2362312f2a56cc131cd292441942ce3dff5d85a4eafcf296c04e69cc,2025-05,Condomínio,Jardim Cearense,10,Não,Não,4,270,4,5,3,2200000.0,8148.15,0.0,2025-05-27 00:02:45.591000-03:00
114ba73a261839c17c03b7d5823a26a8bdd31142b19e0f848bea65da462b7858,2025-05,Apartamento,Aldeota,2,Não,Sim,2,115,3,2,1,375000.0,3260.87,0.0,2025-05-27 00:02:45.591000-03:00
11894a7f3ca1ea62019ae1cd36e377707c2ef16626cde226e4b3b65f200cd3e2,2025-05,Apartamento,São Gerardo,3,Não,Não,3,87,3,3,2,750000.0,8620.69,6720.0,2025-05-27 00:02:45.591000-03:00
11dec90ae2b050939a544589ada4a23558e985859bbc552d549c0d07b5d9a0b8,2025-05,Condomínio,de Lourdes,2,Não,Não,5,654,4,4,7,10000000.0,15290.52,0.0,2025-05-27 00:02:45.591000-03:00
11fc57ad2f4918977a57ef35eabb0907be2f35da75b62b6aa77e296c7f3ce51a,2025-04,Condomínio,Barroso,9,Não,Não,2,85,3,3,2,317000.0,3729.41,350.0,2025-05-27 00:02:45.591000-03:00
12c194b9e3476ae57ec214b0c9a01bf99f1e5d0f33ebc9e9e448ec1851330d6a,2025-05,Apartamento,Praia do Futuro II,7,Sim,Não,2,53,2,1,1,450000.0,8490.57,0.0,2025-05-27 00:02:45.591000-03:00
13465ff1d1e4b7e1fc7ba91646cc2b9f4db62b133b02b19401926ce45f237dde,2025-04,Casa,Padre Andrade,3,Não,Não,3,620,6,3,4,680000.0,1096.77,0.0,2025-05-27 00:02:45.591000-03:00
134ba001a7e78770989e96f10ac82b722dceb051086411f75d951f90886e8967,2025-05,Condomínio,Eusébio,Outro,Não,Não,4,309,4,4,4,2200000.0,7119.74,0.0,2025-05-27 00:02:45.591000-03:00
1490649bb651d60d0b180a9a93ab50bd2a11ed4b337dcac9dec97212ee974006,2025-04,Apartamento,Engenheiro Luciano Cavalcante,7,Não,Não,3,54,2,2,1,621000.0,11500.0,0.0,2025-05-27 00:02:45.591000-03:00
149b2146f592f0d5c247c30b6e95fd4fdaade829b47252dff2b194b152a054ce,2025-04,Condomínio,Engenheiro Luciano Cavalcante,7,Não,Não,4,200,3,4,4,1300000.0,6500.0,1150.0,2025-05-27 00:02:45.591000-03:00
149e415010f6d378d1a18bae528c2d91db4b731f5aa958a6fa06672b9b97d0b3,2025-05,Casa,Fátima,4,Não,Não,2,180,3,2,3,500000.0,2777.78,0.0,2025-05-27 00:02:45.591000-03:00
14c9f0e88333ce71e4c1a92c95fe001787d989bc2d11cf288782cb3ea32454b8,2025-05,Apartamento,Guararapes,7,Não,Não,3,76,3,3,2,750000.0,9868.42,0.0,2025-05-27 00:02:45.591000-03:00
14cbdf06d406776a56d18f9724329f0e435db94c1cdeeeffce480d4ed1bb355c,2025-05,Casa,Aracapé,10,Não,Não,2,156,4,4,5,380000.0,2435.9,0.0,2025-05-27 00:02:45.591000-03:00
14dd8b973ad3b2230b9518a3ee07b19639067df05497f7194aa3558f0f4831cd,2025-04,Casa,Edson Queiroz,7,Não,Não,3,123,4,4,2,639000.0,5195.12,0.0,2025-05-27 00:02:45.591000-03:00
14fa4d1022c05b51fb26602fff178ba0498888fc6f53b026bd116580cbc024e0,2025-05,Condomínio,Edson Queiroz,7,Não,Não,4,177,4,4,3,1050000.0,5932.2,0.0,2025-05-27 00:02:45.591000-03:00
159b92b812f88e9db942e525c05d3d207a69998aa8d8ef06b63214198f3dc85b,2025-05,Casa,Pedras,9,Não,Não,1,83,2,2,0,185000.0,2228.92,0.0,2025-05-27 00:02:45.591000-03:00
15ae30c61078e2aa19fd92fa69668c21bf3847ddbf324c1cad61397b046a40d0,2025-05,Condomínio,Parque Santa Maria,9,Não,Não,2,70,3,3,2,229000.0,3271.43,0.0,2025-05-27 00:02:45.591000-03:00
15d6290c86bb8b6ccf7e2a0482756ee2cf959e95326c16a479fad965b87a1d7d,2025-05,Casa,Maraponga,10,Não,Não,2,100,2,2,2,290000.0,2900.0,0.0,2025-05-27 00:02:45.591000-03:00
15f018bafdd4ffa06c7e5f883e396a0cfa4ae4d86f783596feb6f027bb4406c8,2025-04,Casa,Dionisio Torres,2,Não,Não,4,292,4,5,4,1800000.0,6164.38,0.0,2025-05-27 00:02:45.591000-03:00
167f0fa652f632435767bec2b801f75d53b2a776bf28025a6647bbead0a5f925,2025-05,Condomínio,Edson Queiroz,7,Não,Não,3,186,4,5,5,925000.0,4973.12,15000.0,2025-05-27 00:02:45.591000-03:00
169a8e88406a14e79436ce539310e40698c135836f31b6c4b2537ce7cee8f8b3,2025-04,Apartamento,Benfica,4,Não,Sim,2,48,2,2,1,490000.0,10208.33,482.0,2025-05-27 00:02:45.591000-03:00
16f155b1ddd97df560fe01ffb6fb2e0f528982a40eb681c3d4516e0033594df4,2025-04,Apartamento,Monte Castelo,3,Não,Não,2,60,3,2,1,220000.0,3666.67,330.0,2025-05-27 00:02:45.591000-03:00
170fd4c94952a534c8af617e4727b6461f57ff4fcdc2abfe8c894e5e6ec51063,2025-05,Casa,Lagoa Redonda,6,Não,Não,2,94,2,3,2,280000.0,2978.72,0.0,2025-05-27 00:02:45.591000-03:00
1756426d197e04c55f332837c3dde1136189c887fe95c168584db965bb3d400d,2025-05,Condomínio,Lagoa Redonda,6,Não,Não,2,115,3,3,2,440000.0,3826.09,0.0,2025-05-27 00:02:45.591000-03:00
1791442928dd45725eec41f3c241fe985799b99026bae54acdbf9617d19d01e9,2025-05,Condomínio,José de Alencar,6,Não,Não,3,320,3,3,2,559000.0,1746.88,0.0,2025-05-27 00:02:45.591000-03:00
17eeed346012f94d4273157e26edd22092b23fb7e5cca12336ee1010d7b74b59,2025-05,Apartamento,Messejana,6,Não,Não,2,73,3,2,2,469000.0,6424.66,0.0,2025-05-27 00:02:45.591000-03:00
18646329dacdafb894b8106ecd115b5103e181fd90383c3dcf49f39aa22af67d,2025-05,Condomínio,Mondubim,10,Não,Não,3,150,4,4,1,590000.0,3933.33,0.0,2025-05-27 00:02:45.591000-03:00
187b9c08cc3e233347fc45898fcc85ded11b9198ce78bdefb23b4f431b1491b8,2025-04,Apartamento,Benfica,4,Não,Sim,3,55,2,2,1,590000.0,10727.27,660.0,2025-05-27 00:02:45.591000-03:00
187cb1e923e558af1f16126a2a8d625b7529e8a8b2a40d98b12fb156d4806a64,2025-05,Casa,Engenheiro Luciano Cavalcante,7,Não,Não,3,120,5,5,4,850000.0,7083.33,0.0,2025-05-27 00:02:45.591000-03:00
1894c4d9cb07d10774cd6d846787b35fa2bdc9716902564bc495ee94d97d6b1f,2025-05,Casa,Parque Araxá,3,Não,Não,2,126,3,2,2,360000.0,2857.14,0.0,2025-05-27 00:02:45.591000-03:00
18965a2205235ea426081d81ef847b02957b4c216a5d82e40b0c8a7fe21b0552,2025-04,Apartamento,Fátima,4,Não,Não,2,108,3,4,2,490000.0,4537.04,720.0,2025-05-27 00:02:45.591000-03:00
18bc1d4a4b43bcc039870fe9eb0f4832552d34759d5594a9bb8fcc283561b8b9,2025-05,Apartamento,Cidade dos Funcionários,6,Não,Não,2,63,3,2,2,280000.0,4444.44,0.0,2025-05-27 00:02:45.591000-03:00
1900a6bcf4786cf9785e31d69388e2d3dff0c4150427a2a3caa0bf4ebb46724e,2025-05,Casa,Sapiranga-Coité,Outro,Não,Não,2,150,4,3,6,450000.0,3000.0,0.0,2025-05-27 00:02:45.591000-03:00
195a089adec36370cfce1ece9c495d1d8d5339568d4f568e7ab87390aa294fc1,2025-05,Condomínio,Lagoa Redonda,6,Não,Não,3,186,3,4,3,900000.0,4838.71,13230.0,2025-05-27 00:02:45.591000-03:00
19710f2ae97da3289f10e6fa605213d5d16be60832c632484bb02dca014f5013,2025-04,Apartamento,Aldeota,2,Não,Sim,3,125,3,4,1,650000.0,5200.0,1220.0,2025-05-27 00:02:45.591000-03:00
19d737910f605deb54a60662b3af27c4612198bf1c4a31d4acf074b85a949e3c,2025-05,Condomínio,Salinas,7,Não,Não,2,76,3,2,2,300000.0,3947.37,0.0,2025-05-27 00:02:45.591000-03:00
19e2faac43163c5f36e821a28725b8aafe2c509f4034a5af6d8178f418aa8a93,2025-05,Casa,Itaperi,8,Não,Não,2,110,2,2,1,260000.0,2363.64,0.0,2025-05-27 00:02:45.591000-03:00
1a115f743ea04786bd66c0183e482984b6037092e87dacbeae665abedd93aa81,2025-05,Condomínio,Passaré,8,Não,Não,2,127,3,2,2,440000.0,3464.57,4400.0,2025-05-27 00:02:45.591000-03:00
1a438b08da986fca5e67ebb340dafa905bff59093f43d0041eeb21d92ecb3d1a,2025-05,Apartamento,Passaré,8,Não,Não,2,48,2,2,1,239000.0,4979.17,0.0,2025-05-27 00:02:45.591000-03:00
1a8a931432bf246618a8fea25d90ca926d47792e99b9c457cd963b5eed8bb3a4,2025-04,Apartamento,Jacarecanga,1,Não,Sim,2,71,3,2,1,425000.0,5985.92,577.0,2025-05-27 00:02:45.591000-03:00
1acdcbacc9db8ea7944c601d995949aa266685d531c1b4df21c1c3156df011d3,2025-05,Casa,São João do Tauape,2,Não,Não,3,297,3,3,2,699000.0,2353.54,13070.0,2025-05-27 00:02:45.591000-03:00
1aea8bd80f8e56d93f26ffeb034c54f113664bc2c25048ff0e089b29acad38e3,2025-05,Apartamento,Cocó,7,Não,Não,3,66,3,2,1,632000.0,9575.76,0.0,2025-05-27 00:02:45.591000-03:00
1b1e9a39bae6dcd39a36d2bfdfa920e8ed4a4779e5e7b81b28795086152a2d2b,2025-04,Apartamento,Varjota,2,Não,Não,4,86,2,3,2,1241979.0,14441.62,700.0,2025-05-27 00:02:45.591000-03:00
1b38c3bc5aba24be54e3c358ae4e842aef04c94a43b94f0648f2cd5323f06c61,2025-05,Casa,Cambeba,6,Não,Não,3,214,4,3,3,550000.0,2570.09,0.0,2025-05-27 00:02:45.591000-03:00
1b3db8282a6f663a328b8a3439c159804f94eb0a96e7430ba5a98e60c03b9250,2025-04,Apartamento,Passaré,8,Não,Não,2,49,2,1,1,315000.0,6428.57,0.0,2025-05-27 00:02:45.591000-03:00
1b7080128b046059e39e14ff22da39c6dae2e4f50ce808faa3525042a1a6234c,2025-04,Apartamento,Cocó,7,Não,Não,4,111,3,3,2,1152800.0,10385.59,0.0,2025-05-27 00:02:45.591000-03:00
1b946420eab6c4bb55ae22bf54dad4e6f1f5a2ab5922dce3d4f7c15a5c9ed138,2025-05,Condomínio,Cajazeiras,9,Não,Não,4,230,3,4,0,1280000.0,5565.22,0.0,2025-05-27 00:02:45.591000-03:00
1bf7d956de867558d3f353b2236ccd983e883e9b625e2de324206fb63199e1c4,2025-05,Apartamento,Salinas,7,Não,Não,3,156,3,4,2,800000.0,5128.21,0.0,2025-05-27 00:02:45.591000-03:00
1c452c87d7ddc77ef21456b84e018f20b6df8fd43105bdee5a001537ae27aa4a,2025-05,Apartamento,Varjota,2,Não,Não,3,92,3,3,2,750000.0,8152.17,0.0,2025-05-27 00:02:45.591000-03:00
1c9e681e14da8813b195c84a8409a09cd57b7f0b9d25a7bb795a7b32dd67a65b,2025-04,Apartamento,Parquelândia,3,Não,Não,2,63,2,2,1,349000.0,5539.68,800.0,2025-05-27 00:02:45.591000-03:00
1d501312ade82e2d5a117d076bd3a546937156938ef409b0a53c4fe1b5507218,2025-04,Condomínio,Passaré,8,Não,Não,3,170,2,2,1,560000.0,3294.12,355.0,2025-05-27 00:02:45.591000-03:00
1d671c5a4b6bf508f5016c8eb35e4509109f36fc3b06e8e4303054b4d85166db,2025-04,Apartamento,Guararapes,7,Não,Não,4,90,3,3,2,1233000.0,13700.0,0.0,2025-05-27 00:02:45.591000-03:00
